# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,11.444785282732958,2.75,179.781608909108,0,3.0,-991.0168554381884,0.0,0.0,0.0
 0.00977161337608946,11.444642057131443,2.7500005459275902,179.781608909108,0.02931484012826838,3.0,-991.0168554381884,0.0,-7236.008080129491,0.0
 0.010409842885322894,11.444622805327498,2.75000217494044,175.16337502331783,0.031229528655968678,2.9999999999999947,-2605.834471826419,0.0,-59589.45217930147,0.0
 0.01332433278353965,11.44472652974259,2.7500048738836678,1.4905186064732519,0.039972998350618946,3.0000000000000004,-56.910664850871086,0.0,-112.21601767871773,0.0
 0.01811152611599582,11.444952232798194,2.7500086296023913,0.9533188348469105,0.05433457834798745,2.999999999999999,-9.768107204329725,0.0,-28.940167868354923,0.0
 0.023646823653110965,11.445298916915782,2.7500134289417297,0.7931263949215066,0.0709404709593329,3.0000000000000013,-3.3215313041647376,0.0,-13.22152946336206,0.0
 0.0295009877474657,11.445765584516824,2.7500192587468004,0.7157253918646392,0.0885029632423971,3.0000000000000013,-1.5220220262950104,0.0,-7.639821043731918,0.0
 0.035507332087301786,11.44635123802279,2.7500261058627227,0.6698379959812595,0.10652199626190537,3.0,-0.8272041357411186,0.0,-5.021681562922296,0.0
 0.0415919990814346,11.447054879855154,2.750033957134614,0.6392827359203008,0.1247759972443038,2.9999999999999987,-0.5025801903854027,0.0,-3.5826546956236034,0.0
 0.047718073429598225,11.447875512435386,2.7500427994075927,0.6173351268911131,0.14315422028879468,3.0000000000000013,-0.33043213736662236,0.0,-2.7061930364683953,0.0
 0.05386525797937422,11.44881213818496,2.7500526195267776,0.6006996588686232,0.1615957739381227,3.0000000000000036,-0.23047607615975654,0.0,-2.132526956011098,0.0
 0.06002152761604986,11.449863759525345,2.7500634043372867,0.5875712479199398,0.18006458284814963,3.0000000000000036,-0.16833428548390106,0.0,-1.7365017639929958,0.0
 0.06617932256364216,11.451029378878012,2.7500751406842383,0.5768782261311386,0.19853796769092652,2.9999999999999987,-0.1275822422057695,0.0,-1.4516676767088021,0.0
 0.07233365610608246,11.452307998664436,2.750087815412751,0.5679441790558932,0.21700096831824742,3.0,-0.0996848970053317,0.0,-1.2400411460873464,0.0
 0.07848110537241126,11.453698621306083,2.7501014153679426,0.560321089022161,0.23544331611723385,3.000000000000002,-0.07990106575930793,0.0,-1.0786118205237956,0.0
 0.08461924088118734,11.455200249224431,2.7501159273949316,0.5537004235064183,0.2538577226435621,3.000000000000002,-0.06545015929765928,0.0,-0.9527698829604652,0.0
 0.09074628803366103,11.456811884840947,2.7501313383388366,0.5478627575080627,0.27223886410098314,2.999999999999998,-0.05462611008928014,0.0,-0.8528724313791785,0.0
 0.09686091780669868,11.458532530577102,2.750147635044776,0.5426477583465485,0.2905827534200961,2.999999999999998,-0.046341543525932165,0.0,-0.7723440178348363,0.0
 0.102962112690566,11.460361188854371,2.7501648043578673,0.5379355369763491,0.3088863380716981,3.0000000000000044,-0.039880390977809044,0.0,-0.7065745434259757,0.0
 0.10904907816240716,11.462296862094224,2.750182833123229,0.5336346421272333,0.3271472344872216,3.0000000000000067,-0.03475753745817755,0.0,-0.6522534309588192,0.0
 0.11512118265094852,11.46433855271813,2.75020170818598,0.5296740911414417,0.3453635479528457,3.000000000000002,-0.0306361448465521,0.0,-0.6069530658344955,0.0
 0.12117791585671067,11.466485263147566,2.7502214163912386,0.5259979383532628,0.3635337475701321,2.999999999999998,-0.027277168300955057,0.0,-0.5688602722099237,0.0
 0.12721885920727152,11.468735995803998,2.750241944584123,0.522561485674458,0.3816565776218147,3.0000000000000044,-0.02450758625898882,0.0,-0.536598538314406,0.0
 0.13324366452188513,11.471089753108899,2.7502632796097513,0.5193285839490075,0.39973099356565556,3.0000000000000044,-0.02219997564677454,0.0,-0.5091075408052613,0.0
 0.13925203834501304,11.473545537483744,2.7502854083132413,0.5162696755276762,0.41775611503503923,2.9999999999999907,-0.020259058071333262,0.0,-0.4855597610035295,0.0
 0.14524373026783438,11.47610235135,2.750308317539712,0.5133603510296243,0.43573119080350325,3.0,-0.018612504307980265,0.0,-0.46530173223323823,0.0
 0.15121852410273237,11.478759197129143,2.7503319941342816,0.5105802691085097,0.45365557230819725,3.0000000000000044,-0.01720476659628962,0.0,-0.44781187236958875,0.0
 0.15717623112996187,11.481515077242639,2.7503564249420682,0.5079123371696167,0.4715286933898858,3.0000000000000044,-0.015992610549646777,0.0,-0.4326697819488341,0.0
 0.1631166848707455,11.484368994111964,2.7503815968081904,0.5053420823449146,0.4893500546122366,2.9999999999999907,-0.014942040267659901,0.0,-0.4195336106736476,0.0
 0.16903973699896793,11.487319950158588,2.7504074965777665,0.5028571628993532,0.5071192109969039,3.000000000000005,-0.014026084119127367,0.0,-0.4081230894914518,0.0
 0.1749452541124603,11.490366947803981,2.7504341110959145,0.5004469850099501,0.524835762337381,2.999999999999995,-0.01322311804469509,0.0,-0.3982067078013747,0.0
 0.18083311516011838,11.493508989469616,2.750461427207753,0.4981023992461703,0.5424993454803553,3.000000000000005,-0.012515628609900306,0.0,-0.389591920570432,0.0
 0.18670320937455095,11.496745077576966,2.7504894317584,0.4958154579672401,0.5601096281236531,3.0000000000000093,-0.011889389540395196,0.0,-0.38211754314795143,0.0
