# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.882004999164394,4.398468274371228,7.510761173951505,0,3.0,-0.04421913434854923,0.0,0.0,0.0
 0.09126835726597979,1.894392666848073,4.400101508771527,7.510761173951505,0.27380507179793934,2.9999999999999996,-0.04421913434854923,0.0,-0.8312442285862165,0.0
 0.12975579971097578,1.9070441015126844,4.401762332656271,7.478768709546058,0.3892673991329273,2.999999999999999,-0.042041637412435835,0.0,-1.035483844506249,0.0
 0.15974415817161966,1.9199566811809528,4.403450320194754,7.447716248836799,0.4792324745148589,2.999999999999999,-0.04005815569514153,0.0,-1.176620702726341,0.0
 0.1853996521419709,1.9331277838756034,4.405165045556267,7.417529463492613,0.5561989564259127,3.000000000000001,-0.038247393119627326,0.0,-1.281929930124837,0.0
 0.2083249979657068,1.9465547876193614,4.406906082910104,7.388140776522702,0.6249749938971204,3.000000000000002,-0.03659085134650933,0.0,-1.363639875034465,0.0
 0.22933654243470916,1.960235070434952,4.408673006425556,7.359488596648712,0.6880096273041274,2.999999999999996,-0.03507240866170754,0.0,-1.4286485399680309,0.0
 0.24891584534758282,1.9741660103451,4.410465390271919,7.3315166541286425,0.7467475360427485,3.0000000000000044,-0.033677967878143714,0.0,-1.481329263389803,0.0
 0.26737442313202775,1.9883449853725303,4.4122828086184835,7.304173422695987,0.8021232693960832,3.0,-0.03239516503741265,0.0,-1.5246595470468,0.0
 0.2849270681545463,2.0027693735399685,4.414124835634541,7.277411614886481,0.8547812044636389,2.999999999999997,-0.03121312352624152,0.0,-1.56076593446566,0.0
 0.30172899485812055,2.0174365528701395,4.415991045489389,7.251187740054154,0.9051869845743616,3.000000000000003,-0.030122248508334015,0.0,-1.591220070171611,0.0
 0.317896478190757,2.0323439013857687,4.417881012352315,7.225461716091098,0.953689434572271,2.9999999999999964,-0.02911405286928756,0.0,-1.6172135834851258,0.0
 0.3335191446747355,2.04748879710958,4.419794310392616,7.20019652764295,1.0005574340242063,2.999999999999993,-0.028181010150656407,0.0,-1.6396680621645496,0.0
 0.3486677007644921,2.0628686180643,4.421730513779582,7.175357924034668,1.0460031022934762,3.0,-0.027316428636260295,0.0,-1.6593075664284997,0.0
 0.36339900946148745,2.0784807422726534,4.423689196682507,7.150914152050349,1.0901970283844622,3.0,-0.02651434577361229,0.0,-1.6767083334087414,0.0
 0.3777595473058841,2.0943225477573644,4.425669933270683,7.1268357185744176,1.1332786419176522,2.999999999999996,-0.02576943535615934,0.0,-1.69233387209826,0.0
 0.3917878306152988,2.1103914125411585,4.427672297713404,7.103095179562505,1.1753634918458962,2.999999999999996,-0.025076930458388033,0.0,-1.7065604046877612,0.0
 0.40551616261893614,2.1266847146467613,4.429695864179963,7.07966695174269,1.216548487856808,2.999999999999992,-0.024432554467399,0.0,-1.7196956753405672,0.0
 0.4189719197299387,2.1431998320968977,4.431740206839651,7.056527144430465,1.2569157591898157,3.0,-0.023832463960299855,0.0,-1.7319931242598687,0.0
 0.4321785169556002,2.159934142914292,4.4338048998617605,7.03365340884075,1.2965355508668004,3.0000000000000084,-0.023273197832320302,0.0,-1.7436627182683984,0.0
 0.44515614486565364,2.176885025121671,4.435889517415588,7.011024802882431,1.3354684345969607,3.0000000000000084,-0.022751633849771264,0.0,-1.7548793464033903,0.0
 0.45792234068161547,2.194049856741758,4.437993633670422,6.988621669512858,1.3737670220448464,3.000000000000009,-0.02226494975501047,0.0,-1.7657893837253205,0.0
 0.47049243678933744,2.2114260157972794,4.440116822795559,6.966425527253435,1.4114773103680123,3.0,-0.021810590345578112,0.0,-1.7765159057737903,0.0
 0.4828799172440219,2.2290108803109585,4.442258658960289,6.944418971193225,1.4486397517320655,2.9999999999999867,-0.021386238789300894,0.0,-1.7871628273450895,0.0
 0.4950967042338611,2.246801828305523,4.444418716333906,6.922585583615392,1.4852901127015832,3.000000000000009,-0.020989791309594594,0.0,-1.797818253702901,0.0
 0.5071533905405585,2.2647962378036954,4.4465965690857026,6.900909852894043,1.5214601716216754,2.9999999999999907,-0.020619333583114755,0.0,-1.8085571802291365,0.0
 0.5190594298775776,2.2829914868282026,4.448791791384971,6.879377099962985,1.5571782896327326,3.0000000000000093,-0.020273122206807912,0.0,-1.8194437002538135,0.0
 0.5308232940239,2.301384953401769,4.451003957401005,6.857973411451317,1.5924698820717,3.0,-0.01994956727905139,0.0,-1.8305328178933944,0.0
 0.5424526035281945,2.3199740155471194,4.453232641303097,6.836685578754267,1.6273578105845834,3.0000000000000093,-0.019647216851335424,0.0,-1.8418719357269355,0.0
 0.5539542371875499,2.3387560512869796,4.45547741726054,6.815501042502087,1.6618627115626496,3.0,-0.019364742662293943,0.0,-1.8535020936379278,0.0
 0.565334424339307,2.357728438644074,4.457737859442626,6.794407841790314,1.6960032730179213,3.0000000000000195,-0.01910092909895735,0.0,-1.8654589944812578,0.0
 0.5765988231296534,2.376888555641128,4.460013542018649,6.773394567749439,1.7297964693889603,2.9999999999999902,-0.01885466182772522,0.0,-1.8777738662463836,0.0
 0.5877525872590107,2.3962337803008666,4.4623040391579,6.752450320957056,1.7632577617770324,3.00000000000002,-0.018624918738406486,0.0,-1.8904741793399455,0.0
 0.5988004231959441,2.415761490646015,4.464608925029674,6.731564672380698,1.7964012695878326,3.00000000000001,-0.018410760820280193,0.0,-1.9035842581578686,0.0
